id,mode,dist_train,dist_air,dist_bus,dist_car,cost_train,cost_air,cost_bus,cost_car,ivt_train,ivt_air,ivt_bus,ivt_car,ovt_train,ovt_air,ovt_bus,ovt_car,freq_train,freq_air,freq_bus,freq_car,income_train,income_air,income_bus,income_car,urban_train,urban_air,urban_bus,urban_car
756,air,581,581,581,581,76.2,182.5,34.76,110.39,431,69,370,361,70,100,80,0,3,45,7,0,70,70,70,70,0,0,0,0
757,air,574,574,574,574,77.7,182.85,32.26,109.06,431,69,370,355,70,104,65,0,3,45,7,0,70,70,70,70,0,0,0,0
758,air,924,924,924,924,115.6,212.9,54.72,175.56,534,84,629,602,110,91,70,0,2,4,6,0,35,35,35,35,0,0,0,0
759,car,319,319,319,319,53.6,146.3,24.96,60.61,263,60,183,219,83,105,110,0,3,6,8,0,35,35,35,35,0,0,0,0
760,air,467,467,467,467,73.6,153.5,31.6,88.73,440,58,290,313,79,95,102,0,2,36,10,0,70,70,70,70,1,1,1,1
761,air,467,467,467,467,73.6,153.5,31.6,88.73,440,58,290,313,79,95,102,0,2,36,10,0,70,70,70,70,1,1,1,1
762,air,467,467,467,467,73.6,153.5,31.6,88.73,440,58,290,313,79,95,102,0,2,36,10,0,70,70,70,70,1,1,1,1
763,air,467,467,467,467,73.6,153.5,31.6,88.73,440,58,290,313,79,95,102,0,2,36,10,0,70,70,70,70,1,1,1,1
764,air,467,467,467,467,73.6,153.5,31.6,88.73,440,58,290,313,79,95,102,0,2,36,10,0,55,55,55,55,1,1,1,1
765,train,584,584,584,584,76.2,183.45,32.81,110.96,431,69,370,369,67,100,98,0,3,45,7,0,15,15,15,15,1,1,1,1
766,air,584,584,584,584,76.2,183.45,32.81,110.96,431,69,370,369,67,100,98,0,3,45,7,0,70,70,70,70,1,1,1,1
767,air,589,589,589,589,79.2,186.5,34.26,111.91,431,69,370,375,85,115,115,0,3,45,7,0,55,55,55,55,1,1,1,1
768,air,800,800,800,800,103.9,205.3,52.47,152,534,84,629,500,113,96,96,0,2,4,6,0,70,70,70,70,0,0,0,0
769,train,214,214,214,214,42.2,151.3,18.71,40.66,109,60,119,152,100,98,95,0,5,6,4,0,45,45,45,45,1,1,1,1
770,car,214,214,214,214,42.2,151.3,18.71,40.66,109,60,119,152,100,98,95,0,5,6,4,0,70,70,70,70,1,1,1,1
771,car,171,171,171,171,37.6,151.3,19.31,32.49,96,60,119,120,90,108,82,0,2,6,4,0,45,45,45,45,1,1,1,1
772,car,186,186,186,186,40,151.3,18.91,35.34,109,60,119,129,90,98,90,0,5,6,4,0,35,35,35,35,1,1,1,1
773,car,265,265,265,265,45.2,151.3,26.11,50.35,109,60,183,195,100,98,110,0,5,6,8,0,70,70,70,70,1,1,1,1
774,air,249,249,249,249,46.9,148.45,24.11,47.31,148,60,183,166,90,66,85,0,8,6,8,0,70,70,70,70,1,1,1,1
775,car,249,249,249,249,46.9,148.45,24.11,47.31,148,60,183,166,90,66,85,0,8,6,8,0,36,36,36,36,1,1,1,1
776,car,249,249,249,249,46.9,148.45,24.11,47.31,148,60,183,166,90,66,85,0,8,6,8,0,70,70,70,70,1,1,1,1
777,car,424,424,424,424,53.8,169.9,29.79,80.56,238,58,304,272,85,128,125,0,3,36,2,0,70,70,70,70,1,1,1,1
778,air,396,396,396,396,66.4,164.9,31.55,75.24,263,58,290,266,110,93,100,0,3,36,10,0,70,70,70,70,1,1,1,1
779,car,396,396,396,396,66.4,164.9,31.55,75.24,263,58,290,266,110,93,100,0,3,36,10,0,70,70,70,70,1,1,1,1
780,car,394,394,394,394,66.4,161.9,31.55,74.86,263,58,290,286,110,83,93,0,3,36,10,0,35,35,35,35,2,2,2,2
781,train,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,35,35,35,35,2,2,2,2
782,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
783,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
784,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
785,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,36,36,36,36,2,2,2,2
786,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
787,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
788,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
789,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,55,55,55,55,2,2,2,2
790,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
791,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,45,45,45,45,2,2,2,2
792,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
793,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
794,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
795,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
796,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,55,55,55,55,2,2,2,2
797,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
798,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,25,25,25,25,2,2,2,2
799,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
800,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
801,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
802,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
803,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,35,35,35,35,2,2,2,2
804,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
805,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,45,45,45,45,2,2,2,2
806,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
807,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
808,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,35,35,35,35,2,2,2,2
809,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
810,air,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,45,45,45,45,2,2,2,2
811,bus,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,15,15,15,15,2,2,2,2
812,car,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,35,35,35,35,2,2,2,2
813,car,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
814,car,428,428,428,428,64.4,158.5,32.75,81.32,263,58,290,293,99,78,92,0,3,36,10,0,70,70,70,70,2,2,2,2
815,air,438,438,438,438,66.1,159.9,32.55,83.22,263,58,290,306,100,78,95,0,3,36,10,0,70,70,70,70,2,2,2,2
816,air,438,438,438,438,66.1,159.9,32.55,83.22,263,58,290,306,100,78,95,0,3,36,10,0,55,55,55,55,2,2,2,2
817,car,438,438,438,438,66.1,159.9,32.55,83.22,263,58,290,306,100,78,95,0,3,36,10,0,55,55,55,55,2,2,2,2
818,air,433,433,433,433,67.4,164.9,31.55,82.27,263,58,290,299,105,83,90,0,3,36,10,0,55,55,55,55,1,1,1,1
819,air,591,591,591,591,81.2,191.9,33.91,112.29,304,69,370,383,115,98,105,0,5,45,7,0,70,70,70,70,1,1,1,1
820,train,550,550,550,550,80.65,183.9,33.91,104.5,304,69,370,355,105,90,95,0,5,45,7,0,35,35,35,35,1,1,1,1
821,air,550,550,550,550,79.2,183.9,33.91,104.5,304,69,370,355,110,90,100,0,5,45,7,0,35,35,35,35,1,1,1,1
822,air,540,540,540,540,73.75,181.9,33.81,102.6,304,69,370,342,100,83,93,0,5,45,7,0,70,70,70,70,2,2,2,2
823,air,540,540,540,540,73.75,181.9,33.81,102.6,304,69,370,342,100,83,93,0,5,45,7,0,70,70,70,70,2,2,2,2
824,air,540,540,540,540,73.75,181.9,33.81,102.6,304,69,370,342,100,83,93,0,5,45,7,0,45,45,45,45,2,2,2,2
825,air,540,540,540,540,73.75,181.9,33.81,102.6,304,69,370,342,100,83,93,0,5,45,7,0,70,70,70,70,2,2,2,2
826,train,545,545,545,545,73.2,182.55,34.01,103.55,304,69,370,349,95,86,90,0,5,45,7,0,25,25,25,25,2,2,2,2
827,air,545,545,545,545,73.2,182.55,34.01,103.55,304,69,370,349,95,86,90,0,5,45,7,0,70,70,70,70,2,2,2,2
828,train,545,545,545,545,71.2,188.45,33.96,103.55,304,69,370,349,87,83,88,0,5,45,7,0,70,70,70,70,2,2,2,2
829,train,545,545,545,545,71.2,188.45,33.96,103.55,304,69,370,349,87,83,88,0,5,45,7,0,55,55,55,55,2,2,2,2
830,train,545,545,545,545,71.2,188.45,33.96,103.55,304,69,370,349,87,83,88,0,5,45,7,0,5,5,5,5,2,2,2,2
831,train,545,545,545,545,71.2,188.45,33.96,103.55,304,69,370,349,87,83,88,0,5,45,7,0,55,55,55,55,2,2,2,2
832,air,545,545,545,545,71.2,188.45,33.96,103.55,304,69,370,349,87,83,88,0,5,45,7,0,35,35,35,35,2,2,2,2
833,air,545,545,545,545,71.2,188.45,33.96,103.55,304,69,370,349,87,83,88,0,5,45,7,0,70,70,70,70,2,2,2,2
834,air,545,545,545,545,71.2,188.45,33.96,103.55,304,69,370,349,87,83,88,0,5,45,7,0,70,70,70,70,2,2,2,2
835,air,545,545,545,545,71.2,188.45,33.96,103.55,304,69,370,349,87,83,88,0,5,45,7,0,70,70,70,70,2,2,2,2
836,air,545,545,545,545,71.2,188.45,33.96,103.55,304,69,370,349,87,83,88,0,5,45,7,0,70,70,70,70,2,2,2,2
837,car,545,545,545,545,71.2,188.45,33.96,103.55,304,69,370,349,87,83,88,0,5,45,7,0,70,70,70,70,2,2,2,2
838,car,545,545,545,545,71.2,188.45,33.96,103.55,304,69,370,349,87,83,88,0,5,45,7,0,70,70,70,70,2,2,2,2
839,air,552,552,552,552,74.7,188.25,33.41,104.88,304,69,370,350,105,96,90,0,5,45,7,0,70,70,70,70,1,1,1,1
840,air,552,552,552,552,74.7,188.25,33.41,104.88,304,69,370,350,105,96,90,0,5,45,7,0,55,55,55,55,1,1,1,1
841,air,552,552,552,552,74.7,188.25,33.41,104.88,304,69,370,350,105,96,90,0,5,45,7,0,55,55,55,55,1,1,1,1
842,air,659,659,659,659,81.2,186.4,35.91,125.21,304,69,370,424,150,138,135,0,5,45,7,0,70,70,70,70,1,1,1,1
843,air,758,758,758,758,101.35,209.3,54.12,144.02,507,84,629,475,85,71,86,0,2,4,6,0,55,55,55,55,1,1,1,1
844,air,761,761,761,761,101.9,210.3,53.62,144.59,534,84,629,480,93,79,86,0,2,4,6,0,70,70,70,70,1,1,1,1
845,air,761,761,761,761,101.9,210.3,53.62,144.59,534,84,629,480,93,79,86,0,2,4,6,0,70,70,70,70,1,1,1,1
846,air,761,761,761,761,101.9,210.3,53.62,144.59,534,84,629,480,93,79,86,0,2,4,6,0,45,45,45,45,1,1,1,1
847,air,612,612,612,612,76.2,188.5,34.91,116.28,304,69,370,393,135,118,125,0,5,45,7,0,70,70,70,70,1,1,1,1
848,train,222,222,222,222,45.15,139,25.45,42.18,120,40,245,186,125,148,65,0,12,25,1,0,35,35,35,35,1,1,1,1
849,train,222,222,222,222,45.15,139,25.45,42.18,120,40,245,186,125,148,65,0,12,25,1,0,35,35,35,35,1,1,1,1
850,car,222,222,222,222,45.15,139,25.45,42.18,120,40,245,186,125,148,65,0,12,25,1,0,25,25,25,25,1,1,1,1
851,train,203,203,203,203,40.35,155.9,18.23,38.57,109,60,119,138,75,118,80,0,5,6,4,0,24,24,24,24,1,1,1,1
852,car,203,203,203,203,40.35,155.9,18.23,38.57,109,60,119,138,75,118,80,0,5,6,4,0,70,70,70,70,1,1,1,1
853,train,160,160,160,160,35.75,155.9,18.83,30.4,96,60,119,106,65,128,67,0,2,6,4,0,45,45,45,45,1,1,1,1
854,car,160,160,160,160,35.75,155.9,18.83,30.4,96,60,119,106,65,128,67,0,2,6,4,0,55,55,55,55,1,1,1,1
855,car,160,160,160,160,35.75,155.9,18.83,30.4,96,60,119,106,65,128,67,0,2,6,4,0,31,31,31,31,1,1,1,1
856,train,175,175,175,175,38.15,155.9,18.43,33.25,109,60,119,115,65,118,75,0,5,6,4,0,70,70,70,70,1,1,1,1
857,train,175,175,175,175,38.15,155.9,18.43,33.25,109,60,119,115,65,118,75,0,5,6,4,0,25,25,25,25,1,1,1,1
858,train,175,175,175,175,38.15,155.9,18.43,33.25,109,60,119,115,65,118,75,0,5,6,4,0,70,70,70,70,1,1,1,1
859,train,175,175,175,175,38.15,155.9,18.43,33.25,109,60,119,115,65,118,75,0,5,6,4,0,70,70,70,70,1,1,1,1
860,car,175,175,175,175,38.15,155.9,18.43,33.25,109,60,119,115,65,118,75,0,5,6,4,0,70,70,70,70,1,1,1,1
861,car,175,175,175,175,38.15,155.9,18.43,33.25,109,60,119,115,65,118,75,0,5,6,4,0,70,70,70,70,1,1,1,1
862,car,254,254,254,254,43.35,155.9,25.63,48.26,109,60,183,181,75,118,95,0,5,6,8,0,25,25,25,25,1,1,1,1
863,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
864,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,55,55,55,55,1,1,1,1
865,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,45,45,45,45,1,1,1,1
866,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
867,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,45,45,45,45,1,1,1,1
868,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,55,55,55,55,1,1,1,1
869,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
870,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,55,55,55,55,1,1,1,1
871,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,35,35,35,35,1,1,1,1
872,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,55,55,55,55,1,1,1,1
873,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,25,25,25,25,1,1,1,1
874,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
875,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,55,55,55,55,1,1,1,1
876,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,55,55,55,55,1,1,1,1
877,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,35,35,35,35,1,1,1,1
878,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,45,45,45,45,1,1,1,1
879,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
880,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
881,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
882,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
883,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
884,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,25,25,25,25,1,1,1,1
885,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,55,55,55,55,1,1,1,1
886,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
887,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,25,25,25,25,1,1,1,1
888,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,45,45,45,45,1,1,1,1
889,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
890,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
891,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
892,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
893,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
894,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,55,55,55,55,1,1,1,1
895,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,55,55,55,55,1,1,1,1
896,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,25,25,25,25,1,1,1,1
897,car,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
898,car,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,55,55,55,55,1,1,1,1
899,car,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,35,35,35,35,1,1,1,1
900,car,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,55,55,55,55,1,1,1,1
901,car,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,45,45,45,45,1,1,1,1
902,car,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,35,35,35,35,1,1,1,1
903,car,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,70,70,70,70,1,1,1,1
904,car,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,35,35,35,35,1,1,1,1
905,train,269,269,269,269,47.55,155.9,25.63,51.11,148,60,183,185,78,108,85,0,8,6,8,0,55,55,55,55,1,1,1,1
906,train,269,269,269,269,47.55,155.9,25.63,51.11,148,60,183,185,78,108,85,0,8,6,8,0,70,70,70,70,1,1,1,1
907,car,269,269,269,269,47.55,155.9,25.63,51.11,148,60,183,185,78,108,85,0,8,6,8,0,35,35,35,35,1,1,1,1
908,train,317,317,317,317,55.35,174.5,26.31,60.23,190,58,304,199,60,158,70,0,5,36,2,0,55,55,55,55,1,1,1,1
909,train,317,317,317,317,55.35,174.5,26.31,60.23,190,58,304,199,60,158,70,0,5,36,2,0,35,35,35,35,1,1,1,1
910,train,317,317,317,317,55.35,174.5,26.31,60.23,190,58,304,199,60,158,70,0,5,36,2,0,70,70,70,70,1,1,1,1
911,train,317,317,317,317,55.35,174.5,26.31,60.23,190,58,304,199,60,158,70,0,5,36,2,0,70,70,70,70,1,1,1,1
912,train,317,317,317,317,55.35,174.5,26.31,60.23,190,58,304,199,60,158,70,0,5,36,2,0,25,25,25,25,1,1,1,1
913,train,317,317,317,317,55.35,174.5,26.31,60.23,190,58,304,199,60,158,70,0,5,36,2,0,55,55,55,55,1,1,1,1
914,train,317,317,317,317,55.35,174.5,26.31,60.23,190,58,304,199,60,158,70,0,5,36,2,0,25,25,25,25,1,1,1,1
915,air,317,317,317,317,55.35,174.5,26.31,60.23,190,58,304,199,60,158,70,0,5,36,2,0,55,55,55,55,1,1,1,1
916,train,337,337,337,337,52.55,171.1,28.31,64.03,148,58,304,216,95,123,88,0,8,36,2,0,45,45,45,45,1,1,1,1
917,air,337,337,337,337,52.55,171.1,28.31,64.03,148,58,304,216,95,123,88,0,8,36,2,0,70,70,70,70,1,1,1,1
918,air,337,337,337,337,52.55,171.1,28.31,64.03,148,58,304,216,95,123,88,0,8,36,2,0,70,70,70,70,1,1,1,1
919,air,337,337,337,337,52.55,171.1,28.31,64.03,148,58,304,216,95,123,88,0,8,36,2,0,70,70,70,70,1,1,1,1
920,air,337,337,337,337,52.55,171.1,28.31,64.03,148,58,304,216,95,123,88,0,8,36,2,0,70,70,70,70,1,1,1,1
921,air,337,337,337,337,52.55,171.1,28.31,64.03,148,58,304,216,95,123,88,0,8,36,2,0,70,70,70,70,1,1,1,1
922,car,337,337,337,337,52.55,171.1,28.31,64.03,148,58,304,216,95,123,88,0,8,36,2,0,70,70,70,70,1,1,1,1
923,train,413,413,413,413,51.95,174.5,29.31,78.47,238,58,304,258,60,148,110,0,3,36,2,0,70,70,70,70,1,1,1,1
924,train,413,413,413,413,51.95,174.5,29.31,78.47,238,58,304,258,60,148,110,0,3,36,2,0,45,45,45,45,1,1,1,1
925,train,413,413,413,413,51.95,174.5,29.31,78.47,238,58,304,258,60,148,110,0,3,36,2,0,70,70,70,70,1,1,1,1
926,train,413,413,413,413,51.95,174.5,29.31,78.47,238,58,304,258,60,148,110,0,3,36,2,0,15,15,15,15,1,1,1,1
927,air,413,413,413,413,51.95,174.5,29.31,78.47,238,58,304,258,60,148,110,0,3,36,2,0,35,35,35,35,1,1,1,1
928,air,471,471,471,471,55.95,174.5,29.31,89.49,238,58,304,299,85,148,110,0,3,36,2,0,70,70,70,70,1,1,1,1
929,train,345,345,345,345,59.35,165.1,31.37,65.55,223,58,299,240,65,131,69,0,3,36,1,0,45,45,45,45,1,1,1,1
930,train,345,345,345,345,59.35,165.1,31.37,65.55,223,58,299,240,65,131,69,0,3,36,1,0,35,35,35,35,1,1,1,1
931,air,345,345,345,345,59.35,165.1,31.37,65.55,223,58,299,240,65,131,69,0,3,36,1,0,55,55,55,55,1,1,1,1
932,air,345,345,345,345,59.35,165.1,31.37,65.55,223,58,299,240,65,131,69,0,3,36,1,0,70,70,70,70,1,1,1,1
933,air,379,379,379,379,65.05,169.5,31.07,72.01,263,58,290,269,90,108,90,0,3,36,10,0,70,70,70,70,1,1,1,1
934,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,55,55,55,55,2,2,2,2
935,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,70,70,70,70,2,2,2,2
936,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,70,70,70,70,2,2,2,2
937,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,70,70,70,70,2,2,2,2
938,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,70,70,70,70,2,2,2,2
939,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,39,39,39,39,2,2,2,2
940,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,55,55,55,55,2,2,2,2
941,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,55,55,55,55,2,2,2,2
942,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,70,70,70,70,2,2,2,2
943,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,45,45,45,45,2,2,2,2
944,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,25,25,25,25,2,2,2,2
945,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,70,70,70,70,2,2,2,2
946,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,70,70,70,70,2,2,2,2
947,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,70,70,70,70,2,2,2,2
948,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,55,55,55,55,2,2,2,2
949,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,70,70,70,70,2,2,2,2
950,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,15,15,15,15,2,2,2,2
951,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,35,35,35,35,2,2,2,2
952,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,70,70,70,70,2,2,2,2
953,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,45,45,45,45,2,2,2,2
954,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,45,45,45,45,2,2,2,2
955,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,55,55,55,55,2,2,2,2
956,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,55,55,55,55,2,2,2,2
957,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,55,55,55,55,2,2,2,2
958,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,15,15,15,15,2,2,2,2
