상위구역,읍면동명,인구,취업자수,종사자수,학생수
경기도 고양시 일산동구,장항2동,27414,14337,34295,662
경기도 고양시 일산동구,백석2동,21746,11098,10409,2752
경기도 고양시 일산서구,일산1동,28754,12986,2500,3157
경기도 고양시 일산서구,일산2동,21584,10287,3839,462
경기도 고양시 일산서구,일산3동,36337,15961,3945,5088
경기도 고양시 일산서구,탄현동,47962,21788,6530,6803
경기도 고양시 일산서구,주엽1동,28506,12548,4801,5524
경기도 고양시 일산서구,주엽2동,29748,13041,6664,3258
경기도 고양시 일산서구,대화동,31780,15087,17050,6857
경기도 고양시 일산서구,송포동,16797,7448,3776,1802
경기도 고양시 일산서구,송산동,45189,20172,16099,8825
경기도 과천시,중앙동,6389,2821,8735,3032
경기도 과천시,과천동,8632,4166,9871,0
경기도 과천시,갈현동,13723,6127,1402,975
경기도 과천시,문원동,7259,3177,2945,0
경기도 과천시,별양동,12551,5553,8845,4367
경기도 과천시,부림동,12001,5364,637,558
경기도 광명시,광명1동,13978,6504,842,0
경기도 광명시,광명2동,11626,5561,1330,0
경기도 광명시,광명3동,11240,5514,4258,805
경기도 광명시,광명4동,15519,7491,2889,0
경기도 광명시,광명5동,15597,7259,1804,931
경기도 광명시,광명6동,15069,6927,4954,3056
경기도 광명시,광명7동,23580,11018,4025,3726
경기도 광명시,철산1동,13561,6172,1899,2367
경기도 광명시,철산2동,16353,8015,2216,2022
경기도 광명시,철산3동,36411,16477,12033,7116
경기도 광명시,철산4동,14472,6858,860,0
경기도 광명시,하안1동,27457,12432,5511,2881
경기도 광명시,하안2동,15465,7236,1820,712
경기도 광명시,하안3동,22675,10214,5405,2096
경기도 광명시,하안4동,13793,6237,1280,3492
경기도 광명시,소하1동,31401,13807,19144,6316
경기도 광명시,소하2동,32481,14700,9178,5621
경기도 광명시,학온동,2244,1044,5881,125
경기도 구리시,갈매동,9795,4487,1649,0
경기도 구리시,동구동,39751,18079,15992,5089
경기도 구리시,인창동,24461,11200,7767,2123
경기도 구리시,교문1동,16582,7981,9589,2373
경기도 구리시,수택1동,21623,10359,9736,1827
경기도 구리시,교문2동,23110,10287,2326,3735
경기도 구리시,수택2동,25193,11813,4256,0
경기도 구리시,수택3동,22876,10633,8718,7543
경기도 군포시,군포1동,35926,17643,33964,5480
경기도 군포시,금정동,19921,9909,13523,646
경기도 군포시,군포2동,55567,25203,12909,8905
경기도 군포시,대야동,9687,4412,2409,711
경기도 군포시,산본1동,21326,10602,7167,302
경기도 군포시,산본2동,28981,13106,4692,2119
경기도 군포시,수리동,18407,8314,1110,2451
경기도 군포시,궁내동,21536,9278,1511,5213
경기도 군포시,재궁동,21139,9937,5255,2927
경기도 군포시,오금동,24066,10969,1306,3847
경기도 군포시,광정동,26190,11798,12152,5382
경기도 김포시,양촌읍,28024,13653,23343,2614
경기도 김포시,고촌읍,25020,11405,9879,2311
경기도 김포시,김포1동,50581,22654,10998,6615
경기도 김포시,사우동,21185,9879,10438,3273
경기도 김포시,풍무동,49637,21777,7067,6377
경기도 김포시,장기동,35939,15956,3293,4532
경기도 김포시,구래동,32124,14206,1859,3766
경기도 김포시,김포2동,36773,15775,5561,5349
경기도 김포시,운양동,23296,10302,3063,5376
경기도 남양주시,진건읍,26426,12296,13270,3116
경기도 남양주시,별내면,20080,8894,3813,2700
경기도 남양주시,퇴계원면,31082,14345,3772,3463
경기도 남양주시,별내동,59843,27371,8118,6085
경기도 남양주시,호평동,48454,20937,8989,8396
경기도 남양주시,평내동,40755,17916,7052,6202
경기도 남양주시,금곡동,20990,9916,7656,2328
경기도 남양주시,양정동,4907,2380,5871,0
경기도 남양주시,지금동,18476,8377,5399,2686
경기도 남양주시,도농동,37745,16866,5114,5910
경기도 부천시,심곡1동,13888,6960,5000,7670
경기도 부천시,심곡2동,19516,10227,9131,726
경기도 부천시,심곡3동,13942,6846,2090,638
경기도 부천시,원미2동,13904,6729,1751,0
경기도 부천시,소사동,9892,4887,2526,1562
경기도 부천시,원미1동,17824,8534,7208,1714
경기도 부천시,역곡1동,19290,8940,3758,2883
경기도 부천시,역곡2동,20519,9686,3455,8965
경기도 부천시,춘의동,15073,7442,13006,265
경기도 부천시,도당동,25192,12318,23509,5127
경기도 부천시,약대동,18007,8703,6342,706
경기도 부천시,중동,24836,11694,3980,3041
경기도 부천시,중1동,34941,17146,22138,5174
경기도 부천시,중2동,32030,15011,7935,6383
경기도 부천시,중4동,20116,9530,3267,3928
경기도 부천시,중3동,23787,11157,7508,4880
경기도 부천시,상동,20250,9661,12923,2458
경기도 부천시,상1동,25555,12110,4832,3271
경기도 부천시,상2동,31251,14143,14704,6417
경기도 부천시,상3동,32155,14734,10403,3531
경기도 부천시,심곡본동,19207,9345,5122,1002
경기도 부천시,심곡본1동,19936,9826,2998,2239
경기도 부천시,소사본동,25226,12186,6487,4660
경기도 부천시,소사본3동,32358,14989,4434,3715
경기도 부천시,괴안동,21409,9912,3096,2230
경기도 부천시,범박동,32681,14537,2676,5165
경기도 부천시,역곡3동,25386,12078,5864,6229
경기도 부천시,송내1동,23302,11051,7547,3346
경기도 부천시,송내2동,27543,12879,5805,3730
경기도 부천시,성곡동,43201,20146,7307,4805
경기도 부천시,원종1동,23094,10880,3917,1340
경기도 부천시,원종2동,24594,11526,3027,1936
경기도 부천시,오정동,22895,10910,9982,3338
경기도 부천시,신흥동,21033,10785,39025,696
경기도 부천시,고강본동,29566,13795,3749,2201
경기도 부천시,고강1동,15738,7420,2130,1225
경기도 성남시 분당구,분당동,26783,12284,2865,4046
경기도 성남시 분당구,수내3동,14432,6542,2107,4250
경기도 성남시 분당구,수내2동,10320,4330,1611,2165
경기도 성남시 분당구,정자2동,16661,7858,1031,1330
경기도 성남시 분당구,정자3동,16070,7273,3696,3985
경기도 성남시 분당구,구미동,31737,14597,20041,1890
경기도 성남시 분당구,금곡동,26976,12477,11394,1376
경기도 성남시 분당구,구미1동,17837,8333,9113,3376
경기도 성남시 분당구,수내1동,17262,7905,18897,2307
경기도 성남시 분당구,서현1동,31266,14155,32201,4579
경기도 성남시 분당구,서현2동,18473,8438,2956,2479
경기도 성남시 분당구,정자1동,28403,13569,25982,3892
경기도 성남시 분당구,정자동,20470,9848,4322,2598
경기도 성남시 분당구,이매1동,26109,11755,4671,5105
경기도 성남시 분당구,이매2동,13540,5952,3021,2433
경기도 성남시 분당구,야탑1동,17800,8464,22289,1488
경기도 성남시 분당구,야탑3동,30303,14557,12954,5686
경기도 성남시 분당구,야탑2동,16609,7449,2840,1867
경기도 성남시 분당구,운중동,19860,9145,5302,3105
경기도 성남시 분당구,삼평동,24944,11113,68898,3829
경기도 성남시 분당구,판교동,22967,10074,5472,4093
경기도 성남시 분당구,백현동,27784,12350,6548,3908
경기도 성남시 수정구,신흥1동,15105,7683,4185,0
경기도 성남시 수정구,신흥3동,11230,5644,3298,0
경기도 성남시 수정구,신흥2동,21350,10125,4569,1870
경기도 성남시 수정구,산성동,14225,6751,1811,2122
경기도 성남시 수정구,태평1동,18520,9291,4050,796
경기도 성남시 수정구,수진2동,19990,9922,6615,3505
경기도 성남시 수정구,태평2동,16685,8004,3129,0
경기도 성남시 수정구,태평3동,15127,7263,2260,1597
경기도 성남시 수정구,태평4동,14763,6865,1926,1573
경기도 성남시 수정구,수진1동,16297,8265,2582,0
경기도 성남시 수정구,단대동,16338,7652,3941,4049
경기도 성남시 수정구,양지동,10367,4770,1949,4697
경기도 성남시 수정구,신촌동,4515,2063,619,898
경기도 성남시 수정구,고등동,1673,809,933,53
경기도 성남시 수정구,시흥동,3049,1439,4161,0
경기도 성남시 수정구,복정동,12102,6308,10000,24786
경기도 성남시 수정구,위례동,23490,10759,267,653
경기도 성남시 중원구,성남동,30842,15289,13444,8022
경기도 성남시 중원구,하대원동,22371,10619,6579,2448
경기도 성남시 중원구,금광1동,12728,6293,3693,2598
경기도 성남시 중원구,금광2동,28020,13424,5310,9908
경기도 성남시 중원구,상대원3동,14412,7038,2128,497
경기도 성남시 중원구,중앙동,17492,8458,3151,524
경기도 성남시 중원구,은행1동,12023,5483,531,834
경기도 성남시 중원구,은행2동,27092,12540,2516,2005
경기도 성남시 중원구,상대원1동,28589,13996,46428,914
경기도 성남시 중원구,상대원2동,16081,7848,6126,557
경기도 성남시 중원구,도촌동,25363,11465,6922,2237
경기도 수원시 권선구,세류1동,10977,5499,1125,1027
경기도 수원시 권선구,세류2동,27661,13842,5128,1345
경기도 수원시 권선구,세류3동,24387,11740,4978,1085
경기도 수원시 권선구,평동,37797,17688,24638,9570
경기도 수원시 권선구,서둔동,41174,19540,12104,3278
경기도 수원시 권선구,구운동,27486,13166,6979,2087
경기도 수원시 권선구,입북동,18040,8077,2125,1530
경기도 수원시 권선구,금곡동,35772,15966,3369,5212
경기도 수원시 권선구,호매실동,28625,12759,2647,3379
경기도 수원시 권선구,권선1동,25942,13030,14118,1552
경기도 수원시 권선구,곡선동,30306,15817,6384,4453
경기도 수원시 권선구,권선2동,48900,22332,6667,6475
경기도 수원시 영통구,매탄3동,38894,18403,50967,7299
경기도 수원시 영통구,영통1동,43055,20032,14521,7374
경기도 수원시 영통구,영통2동,46505,21329,13046,7647
경기도 수원시 영통구,태장동,52663,24643,13027,6411
경기도 수원시 영통구,매탄1동,21222,9918,2001,1464
경기도 수원시 영통구,매탄2동,16844,7871,3993,2934
경기도 수원시 영통구,매탄4동,24103,11312,2760,2766
경기도 수원시 영통구,원천동,25214,12554,21656,18497
경기도 수원시 영통구,광교1동,42915,19534,15387,20973
경기도 수원시 영통구,광교2동,24573,10986,1663,2307
경기도 수원시 장안구,파장동,24816,11734,12914,5328
경기도 수원시 장안구,율천동,42670,19873,7446,10651
경기도 수원시 장안구,정자1동,34090,15346,4592,1617
경기도 수원시 장안구,송죽동,18397,8725,7487,1912
경기도 수원시 장안구,영화동,23123,11485,8274,1415
경기도 수원시 장안구,조원1동,31373,14311,5899,2430
경기도 수원시 장안구,조원2동,19591,8736,3531,4847
경기도 수원시 장안구,정자2동,32075,14619,6171,4737
경기도 수원시 장안구,정자3동,44886,19758,8925,15271
경기도 수원시 장안구,연무동,20252,9500,6030,718
경기도 수원시 팔달구,인계동,45368,22699,46339,2693
경기도 수원시 팔달구,매교동,11307,5667,5018,2301
경기도 수원시 팔달구,매산동,13908,7371,14797,309
경기도 수원시 팔달구,행궁동,11650,5765,7810,4566
경기도 수원시 팔달구,고등동,13679,7021,2502,1795
경기도 수원시 팔달구,화서1동,26424,12287,3676,518
경기도 수원시 팔달구,화서2동,28584,13106,4119,9433
경기도 수원시 팔달구,지동,15313,7451,5495,509
경기도 수원시 팔달구,우만1동,22666,10799,5762,1189
경기도 수원시 팔달구,우만2동,18466,8568,5813,4876
경기도 시흥시,대야동,31955,15152,14839,2432
경기도 시흥시,신천동,41113,19489,12043,4099
경기도 시흥시,정왕4동,36045,16111,2620,5357
경기도 시흥시,정왕본동,39926,23439,8600,5010
경기도 시흥시,군자동,25060,11656,3992,3046
경기도 시흥시,월곶동,16102,7646,4323,1509
경기도 시흥시,정왕2동,36155,17129,29476,4488
경기도 시흥시,정왕3동,28126,14324,24088,2264
경기도 시흥시,정왕1동,39469,22112,44895,15248
경기도 시흥시,신현동,11482,5519,7297,327
경기도 시흥시,은행동,29502,13497,7700,7252
경기도 시흥시,매화동,13356,6115,4371,1914
경기도 시흥시,목감동,16192,7486,4600,851
경기도 시흥시,과림동,1889,973,8047,1563
경기도 시흥시,능곡동,15843,6926,2808,3277
경기도 시흥시,연성동,24232,10906,7448,4109
경기도 시흥시,장곡동,18464,7927,3067,4090
경기도 안산시 단원구,와동,44868,21687,5240,5203
경기도 안산시 단원구,선부1동,13723,6681,3355,948
경기도 안산시 단원구,선부2동,28630,14788,5360,5101
경기도 안산시 단원구,선부3동,35768,17054,5929,3099
경기도 안산시 단원구,원곡1동,11120,6059,1532,502
경기도 안산시 단원구,원곡2동,16154,7606,1879,1421
경기도 안산시 단원구,고잔1동,21247,10009,8033,2929
경기도 안산시 단원구,고잔2동,21957,10604,18827,7080
경기도 안산시 단원구,호수동,47893,22523,27988,7944
경기도 안산시 단원구,원곡본동,57345,31704,32500,5441
경기도 안산시 단원구,초지동,50565,24846,121889,11165
경기도 안산시 상록구,일동,28306,13319,4150,7121
경기도 안산시 상록구,성포동,25875,11891,4279,3792
경기도 안산시 상록구,이동,31392,16219,10100,2904
경기도 안산시 상록구,사1동,39003,18785,6524,3321
경기도 안산시 상록구,사2동,34993,16121,7043,3491
경기도 안산시 상록구,사3동,21900,10550,5719,13849
경기도 안산시 상록구,본오1동,43712,20547,8134,6228
경기도 안산시 상록구,반월동,20103,9430,6674,2181
경기도 안산시 상록구,본오2동,30335,14091,4097,1574
경기도 안산시 상록구,본오3동,23976,11578,5629,3581
경기도 안산시 상록구,부곡동,23786,11161,3823,6453
경기도 안산시 상록구,월피동,44760,20955,7436,4104
경기도 안산시 상록구,안산동,9900,4620,3639,3078
경기도 안양시 동안구,비산1동,25788,11822,3217,9001
경기도 안양시 동안구,비산3동,23463,10959,5488,1634
경기도 안양시 동안구,관양1동,38388,17826,9162,3897
경기도 안양시 동안구,비산2동,13499,6271,2643,661
경기도 안양시 동안구,부흥동,18038,8053,5211,3861
경기도 안양시 동안구,달안동,11882,5756,6127,1984
경기도 안양시 동안구,부림동,25714,12396,13843,4254
경기도 안양시 동안구,평안동,24667,10859,3238,4575
경기도 안양시 동안구,귀인동,16926,7276,4569,4772
경기도 안양시 동안구,범계동,15696,7049,14301,3377
경기도 안양시 동안구,신촌동,13456,6231,2927,1321
경기도 안양시 동안구,관양2동,20030,9744,39345,2076
경기도 안양시 동안구,평촌동,15887,7150,8240,1434
