id,mode,dist_train,dist_air,dist_bus,dist_car,cost_train,cost_air,cost_bus,cost_car,ivt_train,ivt_air,ivt_bus,ivt_car,ovt_train,ovt_air,ovt_bus,ovt_car,freq_train,freq_air,freq_bus,freq_car,urban_train,urban_air,urban_bus,urban_car,income_train,income_air,income_bus,income_car
857,train,175,175,175,175,38.15,155.9,18.43,33.25,109,60,119,115,65,118,75,0,5,6,4,0,1,1,1,1,25,25,25,25
858,train,175,175,175,175,38.15,155.9,18.43,33.25,109,60,119,115,65,118,75,0,5,6,4,0,1,1,1,1,70,70,70,70
859,train,175,175,175,175,38.15,155.9,18.43,33.25,109,60,119,115,65,118,75,0,5,6,4,0,1,1,1,1,70,70,70,70
860,car,175,175,175,175,38.15,155.9,18.43,33.25,109,60,119,115,65,118,75,0,5,6,4,0,1,1,1,1,70,70,70,70
861,car,175,175,175,175,38.15,155.9,18.43,33.25,109,60,119,115,65,118,75,0,5,6,4,0,1,1,1,1,70,70,70,70
862,car,254,254,254,254,43.35,155.9,25.63,48.26,109,60,183,181,75,118,95,0,5,6,8,0,1,1,1,1,25,25,25,25
863,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
864,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,55,55,55,55
865,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,45,45,45,45
866,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
867,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,45,45,45,45
868,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,55,55,55,55
869,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
870,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,55,55,55,55
871,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,35,35,35,35
872,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,55,55,55,55
873,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,25,25,25,25
874,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
875,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,55,55,55,55
876,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,55,55,55,55
877,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,35,35,35,35
878,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,45,45,45,45
879,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
880,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
881,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
882,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
883,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
884,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,25,25,25,25
885,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,55,55,55,55
886,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
887,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,25,25,25,25
888,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,45,45,45,45
889,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
890,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
891,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
892,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
893,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
894,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,55,55,55,55
895,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,55,55,55,55
896,train,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,25,25,25,25
897,car,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
898,car,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,55,55,55,55
899,car,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,35,35,35,35
900,car,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,55,55,55,55
901,car,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,45,45,45,45
902,car,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,35,35,35,35
903,car,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,70,70,70,70
904,car,238,238,238,238,45.05,153.05,23.63,45.22,148,60,183,152,65,86,70,0,8,6,8,0,1,1,1,1,35,35,35,35
905,train,269,269,269,269,47.55,155.9,25.63,51.11,148,60,183,185,78,108,85,0,8,6,8,0,1,1,1,1,55,55,55,55
906,train,269,269,269,269,47.55,155.9,25.63,51.11,148,60,183,185,78,108,85,0,8,6,8,0,1,1,1,1,70,70,70,70
907,car,269,269,269,269,47.55,155.9,25.63,51.11,148,60,183,185,78,108,85,0,8,6,8,0,1,1,1,1,35,35,35,35
908,train,317,317,317,317,55.35,174.5,26.31,60.23,190,58,304,199,60,158,70,0,5,36,2,0,1,1,1,1,55,55,55,55
909,train,317,317,317,317,55.35,174.5,26.31,60.23,190,58,304,199,60,158,70,0,5,36,2,0,1,1,1,1,35,35,35,35
910,train,317,317,317,317,55.35,174.5,26.31,60.23,190,58,304,199,60,158,70,0,5,36,2,0,1,1,1,1,70,70,70,70
911,train,317,317,317,317,55.35,174.5,26.31,60.23,190,58,304,199,60,158,70,0,5,36,2,0,1,1,1,1,70,70,70,70
912,train,317,317,317,317,55.35,174.5,26.31,60.23,190,58,304,199,60,158,70,0,5,36,2,0,1,1,1,1,25,25,25,25
913,train,317,317,317,317,55.35,174.5,26.31,60.23,190,58,304,199,60,158,70,0,5,36,2,0,1,1,1,1,55,55,55,55
914,train,317,317,317,317,55.35,174.5,26.31,60.23,190,58,304,199,60,158,70,0,5,36,2,0,1,1,1,1,25,25,25,25
915,air,317,317,317,317,55.35,174.5,26.31,60.23,190,58,304,199,60,158,70,0,5,36,2,0,1,1,1,1,55,55,55,55
916,train,337,337,337,337,52.55,171.1,28.31,64.03,148,58,304,216,95,123,88,0,8,36,2,0,1,1,1,1,45,45,45,45
917,air,337,337,337,337,52.55,171.1,28.31,64.03,148,58,304,216,95,123,88,0,8,36,2,0,1,1,1,1,70,70,70,70
918,air,337,337,337,337,52.55,171.1,28.31,64.03,148,58,304,216,95,123,88,0,8,36,2,0,1,1,1,1,70,70,70,70
919,air,337,337,337,337,52.55,171.1,28.31,64.03,148,58,304,216,95,123,88,0,8,36,2,0,1,1,1,1,70,70,70,70
920,air,337,337,337,337,52.55,171.1,28.31,64.03,148,58,304,216,95,123,88,0,8,36,2,0,1,1,1,1,70,70,70,70
921,air,337,337,337,337,52.55,171.1,28.31,64.03,148,58,304,216,95,123,88,0,8,36,2,0,1,1,1,1,70,70,70,70
922,car,337,337,337,337,52.55,171.1,28.31,64.03,148,58,304,216,95,123,88,0,8,36,2,0,1,1,1,1,70,70,70,70
923,train,413,413,413,413,51.95,174.5,29.31,78.47,238,58,304,258,60,148,110,0,3,36,2,0,1,1,1,1,70,70,70,70
924,train,413,413,413,413,51.95,174.5,29.31,78.47,238,58,304,258,60,148,110,0,3,36,2,0,1,1,1,1,45,45,45,45
925,train,413,413,413,413,51.95,174.5,29.31,78.47,238,58,304,258,60,148,110,0,3,36,2,0,1,1,1,1,70,70,70,70
926,train,413,413,413,413,51.95,174.5,29.31,78.47,238,58,304,258,60,148,110,0,3,36,2,0,1,1,1,1,15,15,15,15
927,air,413,413,413,413,51.95,174.5,29.31,78.47,238,58,304,258,60,148,110,0,3,36,2,0,1,1,1,1,35,35,35,35
928,air,471,471,471,471,55.95,174.5,29.31,89.49,238,58,304,299,85,148,110,0,3,36,2,0,1,1,1,1,70,70,70,70
929,train,345,345,345,345,59.35,165.1,31.37,65.55,223,58,299,240,65,131,69,0,3,36,1,0,1,1,1,1,45,45,45,45
930,train,345,345,345,345,59.35,165.1,31.37,65.55,223,58,299,240,65,131,69,0,3,36,1,0,1,1,1,1,35,35,35,35
931,air,345,345,345,345,59.35,165.1,31.37,65.55,223,58,299,240,65,131,69,0,3,36,1,0,1,1,1,1,55,55,55,55
932,air,345,345,345,345,59.35,165.1,31.37,65.55,223,58,299,240,65,131,69,0,3,36,1,0,1,1,1,1,70,70,70,70
933,air,379,379,379,379,65.05,169.5,31.07,72.01,263,58,290,269,90,108,90,0,3,36,10,0,1,1,1,1,70,70,70,70
934,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,2,2,2,2,55,55,55,55
935,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,2,2,2,2,70,70,70,70
936,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,2,2,2,2,70,70,70,70
937,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,2,2,2,2,70,70,70,70
938,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,2,2,2,2,70,70,70,70
939,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,2,2,2,2,39,39,39,39
940,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,2,2,2,2,55,55,55,55
941,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,2,2,2,2,55,55,55,55
942,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,2,2,2,2,70,70,70,70
943,air,383,383,383,383,64.55,166.5,31.07,72.77,263,58,290,272,85,103,78,0,3,36,10,0,2,2,2,2,45,45,45,45
944,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,25,25,25,25
945,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
946,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
947,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
948,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
949,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
950,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,15,15,15,15
951,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,35,35,35,35
952,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
953,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,45,45,45,45
954,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,45,45,45,45
955,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
956,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
957,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
958,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,15,15,15,15
959,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
960,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,45,45,45,45
961,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,35,35,35,35
962,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,45,45,45,45
963,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,35,35,35,35
964,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,35,35,35,35
965,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,5,5,5,5
966,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
967,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
968,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
969,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
970,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
971,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
972,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
973,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,25,25,25,25
974,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
975,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,5,5,5,5
976,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,15,15,15,15
977,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
978,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,5,5,5,5
979,train,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
980,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,50,50,50,50
981,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
982,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
983,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,35,35,35,35
984,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,35,35,35,35
985,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
986,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,35,35,35,35
987,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
988,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
989,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
990,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
991,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
992,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
993,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
994,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
995,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
996,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
997,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
998,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
999,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1000,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1001,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
1002,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1003,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1004,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1005,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,40,40,40,40
1006,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1007,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,30,30,30,30
1008,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1009,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1010,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,31,31,31,31
1011,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1012,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1013,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,45,45,45,45
1014,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1015,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1016,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1017,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
1018,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1019,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1020,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,35,35,35,35
1021,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1022,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1023,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1024,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1025,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1026,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1027,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,45,45,45,45
1028,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1029,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,30,30,30,30
1030,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,35,35,35,35
1031,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1032,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1033,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1034,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,35,35,35,35
1035,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,30,30,30,30
1036,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1037,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1038,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
1039,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1040,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
1041,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1042,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1043,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1044,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
1045,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1046,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
1047,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,30,30,30,30
1048,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1049,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1050,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,45,45,45,45
1051,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1052,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1053,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,55,55,55,55
1054,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1055,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,35,35,35,35
1056,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,35,35,35,35
1057,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
1058,air,417,417,417,417,62.55,163.1,32.27,79.23,263,58,290,278,74,98,77,0,3,36,10,0,2,2,2,2,70,70,70,70
